Year,Round,Race Name,Circuit,Country,Driver Name,Lap,Stop Number,Duration (s)
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Fernando Alonso,32,2,23.218
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Marcus Ericsson,32,2,29.148
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Sergio Pérez,33,2,23.609
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Lewis Hamilton,34,2,23.148
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Max Verstappen,34,2,24.153
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Nico Hülkenberg,35,2,24.199
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Romain Grosjean,35,2,23.787
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Felipe Massa,38,2,23.927
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Daniil Kvyat,39,2,23.63
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Felipe Nasr,39,2,24.491
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Valtteri Bottas,41,2,24.913
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Will Stevens,40,2,27.095
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Alexander Rossi,41,2,26.706
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Pastor Maldonado,44,2,30.082
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Kimi Räikkönen,46,2,25.308
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Sebastian Vettel,47,3,23.861
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Nico Rosberg,48,3,23.046
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Lewis Hamilton,49,3,22.936
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Sergio Pérez,51,3,23.732
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Jenson Button,51,3,23.402
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Daniel Ricciardo,52,3,24.775
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Fernando Alonso,52,3,23.81
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Max Verstappen,53,3,24.078
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Marcus Ericsson,53,3,25.102
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Romain Grosjean,54,3,23.958
2015,18,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Felipe Massa,55,3,23.401
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Fernando Alonso,1,1,44.99
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Felipe Nasr,4,1,28.407
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Daniil Kvyat,5,1,21.868
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sergio Pérez,6,1,21.922
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Daniel Ricciardo,6,1,21.949
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Felipe Massa,6,1,22.851
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Nico Hülkenberg,7,1,22.045
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Carlos Sainz,7,1,25.307
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Valtteri Bottas,8,1,24.485
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Max Verstappen,8,1,22.309
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Jenson Button,8,1,23.722
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Fernando Alonso,8,2,16.128
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Valtteri Bottas,9,2,28.622
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Nico Rosberg,10,1,21.637
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Kimi Räikkönen,10,1,22.162
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Lewis Hamilton,11,1,21.346
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Marcus Ericsson,15,1,22.838
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Fernando Alonso,17,3,22.246
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Max Verstappen,20,2,22.457
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sebastian Vettel,23,1,21.795
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Romain Grosjean,23,1,22.203
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Will Stevens,23,1,22.913
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Nico Hülkenberg,24,2,22.174
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Roberto Merhi,24,1,24.314
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Daniil Kvyat,25,2,21.634
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Daniel Ricciardo,26,2,22.118
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Felipe Massa,26,2,22.71
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Felipe Nasr,26,2,22.806
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sergio Pérez,27,2,22.116
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Jenson Button,27,2,22.31
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Carlos Sainz,28,2,22.063
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Valtteri Bottas,29,3,29.592
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Nico Rosberg,31,2,21.58
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Kimi Räikkönen,32,2,25.613
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Will Stevens,33,2,22.854
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Max Verstappen,38,3,22.355
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sebastian Vettel,39,2,21.628
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Lewis Hamilton,41,2,21.392
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Marcus Ericsson,41,2,22.2
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Romain Grosjean,43,2,22.234
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Felipe Nasr,44,3,22.086
2015,19,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Fernando Alonso,47,4,22.377
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kevin Magnussen,1,1,27.831
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Carlos Sainz,8,1,22.414
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Felipe Nasr,10,1,22.701
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Felipe Massa,11,1,21.55
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Pascal Wehrlein,11,1,26.206
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Marcus Ericsson,11,1,22.357
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nico Rosberg,12,1,21.531
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Daniel Ricciardo,12,1,22.245
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Fernando Alonso,12,1,21.796
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Jolyon Palmer,12,1,23.286
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Rio Haryanto,12,1,23.224
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sebastian Vettel,13,1,21.339
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Max Verstappen,13,1,22.303
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Jenson Button,15,1,22.616
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kimi Räikkönen,16,1,22.508
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lewis Hamilton,16,1,21.94
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nico Hülkenberg,16,1,22.167
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sergio Pérez,16,1,24.719
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,17,1,21.376
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kevin Magnussen,16,2,22.079
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sebastian Vettel,18,2,1089.312
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nico Rosberg,18,2,1089.303
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kimi Räikkönen,18,2,1089.365
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Daniel Ricciardo,18,2,1089.822
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Max Verstappen,18,2,1089.372
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Carlos Sainz,18,2,1089.971
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lewis Hamilton,18,2,1090.087
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Felipe Massa,18,2,1089.805
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Romain Grosjean,18,1,1089.417
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nico Hülkenberg,18,2,1089.155
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,18,2,1088.989
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Jolyon Palmer,18,2,1088.294
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sergio Pérez,18,2,1087.311
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Marcus Ericsson,18,2,1086.875
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Jenson Button,18,2,1084.466
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Felipe Nasr,18,2,1082.337
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Pascal Wehrlein,18,2,1082.14
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kevin Magnussen,17,3,946.318
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Marcus Ericsson,27,3,16.936
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Jenson Button,30,3,21.837
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Carlos Sainz,31,3,22.392
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Max Verstappen,32,3,29.066
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Pascal Wehrlein,32,3,23.895
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sebastian Vettel,35,3,24.548
2016,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Daniel Ricciardo,42,3,21.981
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Hülkenberg,1,1,31.931
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,2,1,30.326
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,2,1,28.401
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,6,1,24.541
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Felipe Massa,7,1,24.093
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,8,1,24.944
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Esteban Gutiérrez,8,1,32.793
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Stoffel Vandoorne,9,1,24.604
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,9,2,19.369
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,10,1,25.81
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Felipe Nasr,10,1,26.246
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Romain Grosjean,11,1,25.739
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pascal Wehrlein,11,1,26.236
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,12,1,24.72
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,12,1,26.876
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Rio Haryanto,12,1,26.382
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Rosberg,13,1,24.934
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,13,1,24.512
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Marcus Ericsson,13,1,24.775
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,14,2,25.068
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,16,1,24.419
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Hülkenberg,16,2,24.93
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Carlos Sainz,20,2,34.978
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,24,2,26.631
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,24,2,24.383
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Stoffel Vandoorne,25,2,24.682
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,26,2,25.594
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Romain Grosjean,27,2,26.151
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,28,2,25.03
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,29,2,25.222
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Felipe Massa,29,2,24.236
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Marcus Ericsson,29,2,25.363
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pascal Wehrlein,29,2,25.547
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Rosberg,30,2,27.226
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Felipe Nasr,30,2,25.491
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Rio Haryanto,31,2,28.12
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,34,2,24.661
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Valtteri Bottas,34,3,26.11
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Hülkenberg,35,3,24.734
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kimi Räikkönen,37,3,25.257
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sergio Pérez,37,3,24.517
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kevin Magnussen,38,3,24.341
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Rosberg,39,3,25.761
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Romain Grosjean,40,3,30.063
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Lewis Hamilton,41,3,24.524
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Stoffel Vandoorne,41,3,25.316
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pascal Wehrlein,41,3,25.419
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniel Ricciardo,42,3,24.879
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Daniil Kvyat,44,3,24.224
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Rio Haryanto,44,3,25.517
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Max Verstappen,46,3,25.129
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Felipe Nasr,47,3,25.66
2016,2,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Nico Hülkenberg,51,4,26.595
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Romain Grosjean,1,1,58.563
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Kimi Räikkönen,1,1,31.134
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Lewis Hamilton,1,1,29.322
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Felipe Nasr,1,1,36.854
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Daniel Ricciardo,3,1,24.392
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Daniil Kvyat,4,1,24.084
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Sergio Pérez,4,1,23.215
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Sebastian Vettel,4,1,30.115
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Nico Hülkenberg,4,1,27.683
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Carlos Sainz,4,1,25.754
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Jenson Button,4,1,24.072
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Valtteri Bottas,4,1,22.682
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Max Verstappen,4,1,30.034
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Marcus Ericsson,4,1,23.955
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Kevin Magnussen,4,1,23.158
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Lewis Hamilton,5,2,25.179
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Lewis Hamilton,6,3,22.301
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Kimi Räikkönen,14,2,23.296
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Pascal Wehrlein,15,1,26.969
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Jolyon Palmer,15,1,22.799
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Fernando Alonso,16,1,22.874
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Sebastian Vettel,17,2,22.276
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Nico Hülkenberg,17,2,23.867
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Sergio Pérez,18,2,22.485
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Rio Haryanto,18,1,23.183
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Daniil Kvyat,19,2,22.607
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Felipe Massa,19,1,22.124
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Carlos Sainz,19,2,22.832
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Daniel Ricciardo,19,2,22.461
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Esteban Gutiérrez,19,1,23.878
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Nico Rosberg,20,1,22.831
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Max Verstappen,20,2,23.744
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Kevin Magnussen,20,2,23.257
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Romain Grosjean,20,2,24.615
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Felipe Nasr,20,2,23.735
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Valtteri Bottas,21,2,22.63
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Lewis Hamilton,21,4,22.626
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Jolyon Palmer,24,2,23.28
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Nico Hülkenberg,26,3,29.57
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Jenson Button,27,2,23.029
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Pascal Wehrlein,27,2,24.104
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Sergio Pérez,28,3,22.351
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Marcus Ericsson,28,2,23.563
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Rio Haryanto,28,2,24.635
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Valtteri Bottas,30,3,22.747
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Lewis Hamilton,30,5,22.698
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Felipe Massa,31,2,23.349
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Fernando Alonso,32,2,22.927
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Carlos Sainz,33,3,24.269
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Romain Grosjean,33,3,23.342
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Esteban Gutiérrez,34,2,22.963
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Daniil Kvyat,35,3,22.684
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Sebastian Vettel,35,3,22.35
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Kevin Magnussen,35,3,22.677
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Nico Rosberg,36,2,23.559
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Daniel Ricciardo,37,3,22.426
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Kimi Räikkönen,37,3,22.832
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Jolyon Palmer,38,3,24.099
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Max Verstappen,39,3,23.13
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Felipe Nasr,40,3,25.357
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Rio Haryanto,40,3,24.369
2016,3,Chinese Grand Prix,Shanghai International Circuit,China,Esteban Gutiérrez,43,3,23.07
